,Unnamed: 0,Unnamed: 0.1,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster,cluster_pred
4023,4023,1588,1589,many boards could mongols hoard mongol hordes got bored?nn~calvin &amp; hobbes,offensive,indirect,anger_sadness,disability,other,disability_other,many boards could mongols hoard mongol hordes got bored calvin hobbes,14,17
4024,4024,1320,1321,many many immigrants want #kag.,fearful_disrespectful,indirect,anger_fear_shock_indifference_disgust,origin,muslims,origin_muslims,many many immigrants want kag ,7,9
4025,4025,59,60,many mdsz's classical golden scenes cut stupid retarded shitty idea going @url,offensive_normal,indirect,confusion_sadness_shock_indifference_disgust,disability,special_needs,disability_special_needs,many mdsz classical golden scenes cut stupid retarded shitty idea going,13,20
4026,4026,1280,1281,many mongy condescending tweets ronaldo well. nnclap first get behind team nnthan @url,offensive,indirect,anger_confusion_fear_indifference_disgust,disability,special_needs,disability_special_needs,many mongy condescending tweets ronaldo well nnclap first get behind team nnthan,17,26
4027,4027,4479,4480,many persons bring disease upon self-indulgence. lived ac @url,normal,indirect,sadness_indifference,other,other,other_other,many persons bring disease upon self indulgence lived ac,8,2
4028,4028,655,656,many us could keep spic n span kitchen lived 8000+ feet without electricity tap water @url,normal,indirect,indifference_disgust,other,other,other_other,many could keep spic span kitchen lived number feet without electricity tap water,4,2
4029,4029,2178,2179,mark nobles cunt isnt #westhamutd,offensive,indirect,sadness_disgust,gender,women,gender_women,mark nobles cunt isnt west ham utd,22,13
4030,4030,3279,3280,mark wilson clyde talking like total soup-taker regarding aberdeen fans tickets shame wilso @url,normal,indirect,anger_fear_indifference_sadness_disgust,other,other,other_other,mark wilson clyde talking like total soup taker regarding aberdeen fans tickets shame wilso,23,16
4031,4031,3466,3467,marketbuy lowcap trash like retard?nnyes.nndid feel good?nnyes.nnwill get rekt?nnyes.,normal,indirect,confusion_indifference,disability,special_needs,disability_special_needs,marketbuy lowcap trash like retard nnyes nndid feel good nnyes nnwill get rekt nnyes ,16,23
4032,4032,3644,3645,marko cunt.nntell something new. @url,fearful_abusive_offensive_hateful_normal,indirect,anger_disgust,other,other,other_other,marko cunt nntell something new ,7,13
4033,4033,2492,2493,martha mcsally win election i'm gonna assume y'all retarded i'm moving states.,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,martha mcsally win election gonna assume retarded moving states ,8,5
4034,4034,1861,1862,mass murdering mongoloid i've always done pretty well ladies. always comment bedroom ey @url,offensive,indirect,fear_indifference,gender,women,gender_women,mass murdering mongoloid always done pretty well ladies always comment bedroom ey,1,1
4035,4035,1469,1470,master get knees tributenmaster khaled needs cock worshiped #slave #cuck #faggot @url,abusive_hateful,indirect,shock_disgust,sexual_orientation,other,sexual_orientation_other,master get knees tributenmaster khaled needs cock worshiped slave ck faggot,25,16
4036,4036,1743,1744,mate hope wellnntranslation;nncunt idea finish online conversation,offensive,indirect,confusion_sadness_shock_indifference_disgust,other,women,other_women,mate hope wellnntranslation nncunt idea finish online conversation,4,26
4037,4037,1521,1522,matt trap faggot #ps4sharenn@url @url,fearful_offensive_hateful_disrespectful_normal,indirect,confusion_sadness,sexual_orientation,other,sexual_orientation_other,matt trap faggot ps4sharenn,22,10
4038,4038,137,138,matter hard try always retarded math,fearful_offensive_hateful_disrespectful_normal,indirect,anger_fear_indifference_sadness_disgust,disability,special_needs,disability_special_needs,matter hard try always retarded math,11,20
4039,4039,4426,4427,matter retarded president tweets cult followers fav it. retarded himself. @url,normal,indirect,confusion_indifference,other,other,other_other,matter retarded president tweets cult followers fav retarded ,14,26
4040,4040,3440,3441,matty weir says lil wayne garbage mongoloid listen,offensive_disrespectful,indirect,anger_shock,origin,other,origin_other,matty weir says lil wayne garbage mongoloid listen,4,1
4041,4041,834,835,max meeting spider dyke today!!,fearful_offensive_disrespectful_hateful_normal,indirect,anger_fear_shock_sadness_disgust,sexual_orientation,special_needs,sexual_orientation_special_needs,max meeting spider dyke today ,7,25
4042,4042,1809,1810,may blackboard @user mongol pencil @user may padpaper @user bondpaper @user  @url,offensive,indirect,confusion_indifference,other,other,other_other,may blackboard mongol pencil may padpaper bondpaper,4,1
4043,4043,4153,4154,may role swara offered retard?nnso what's brag director thinks swara @url,offensive_disrespectful,indirect,fear_disgust,origin,special_needs,origin_special_needs,may role swara offered retard nnso brag director thinks swara,14,16
4044,4044,1700,1701,may words #immigrants motivate allies act.,normal,indirect,anger_sadness,origin,other,origin_other,may words immigrants motivate allies act ,3,9
4045,4045,1268,1269,maybe called spic today  @url,normal,indirect,indifference_disgust,origin,refugees,origin_refugees,maybe called spic today,7,15
4046,4046,70,71,maybe i'm retarded,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_indifference,disability,special_needs,disability_special_needs,maybe retarded,5,11
4047,4047,2027,2028,maybe jennie anti hacker wouldnt fat bitter cunt @url,fearful_abusive_hateful_disrespectful_normal,indirect,anger_confusion_fear_shock_disgust,origin,women,origin_women,maybe jennie anti hacker wouldnt fat bitter cunt,18,23
4048,4048,2480,2481,maybe rebuild shithole countries marcus garvey told to.nnrepatriate ! @url,hateful_disrespectful,indirect,anger_confusion,origin,immigrants,origin_immigrants,maybe rebuild shithole countries marcus garvey told nnrepatriate ,2,12
4049,4049,2973,2974,maybe. would behoove everyone measure undocumented immigrants mean contribute usa eco @url,offensive,indirect,anger_indifference,origin,special_needs,origin_special_needs,maybe would behoove everyone measure undocumented immigrants mean contribute usa eco,8,9
4050,4050,2357,2358,mdr macron demolit la franceaccepte le terrorismeles migrantsnon se serra pas lui qui protegera la france et le @url,hateful_disrespectful,indirect,anger_confusion_sadness_indifference_disgust,other,other,other_other,mdr macron demolit franceaccepte terrorismeles migrantsnon serra pas lui qui protegera france le,14,9
4051,4051,3561,3562,mdrn world hs frame. whoevr dont suit frame bigot.dis intellectual terrorism n victims wudnt even knw r victim.,offensive,indirect,anger_sadness,other,other,other_other,mdrn world frame whoevr dont suit frame bigot dis intellectual terrorism victims wudnt even knw victim ,14,18
4052,4052,3438,3439,me: *breathes*n@user faggot tingz,fearful_offensive_disrespectful_hateful_normal,indirect,confusion_disgust,sexual_orientation,individual,sexual_orientation_individual, breathes faggot tingz,7,10
4053,4053,653,654,me: *important tangent chocolate pretzels retard food*nnyou guys: nnme: horse foreskinnnyou guys: @url,offensive_normal,indirect,indifference_disgust,disability,special_needs,disability_special_needs, important tangent chocolate pretzels retard foodnnyou guys nnme horse foreskinnyou guys,17,16
4054,4054,5556,5557,me: *is faggot* neveryone else: get face,normal,indirect,anger_disgust,sexual_orientation,individual,sexual_orientation_individual, faggot neveryone else get face,22,10
4055,4055,323,324,me: h-nnmy mom : know faggot disappintment,offensive,indirect,anger_sadness,sexual_orientation,special_needs,sexual_orientation_special_needs, nnmy mom know faggot disappintment,22,10
4056,4056,2741,2742,me: hnoomf: retweet last tweet faggot @url,offensive,indirect,anger_sadness_shock_indifference_disgust,sexual_orientation,other,sexual_orientation_other, hnoomf retweet last tweet faggot,22,26
4057,4057,3885,3886,me: ill know im half nigger cracker bitch,hateful,indirect,anger_confusion_sadness_shock_fear,origin,women,origin_women, ill know half nigger cracker bitch,19,7
4058,4058,1698,1699,me: please support official releasenalso me: can't nintendo's cunt ports lik @url,offensive,indirect,anger_fear_indifference_sadness_disgust,other,other,other_other, please support official releasenalso nintendo cunt ports lik,22,13
4059,4059,3034,3035,mean call aly faggot,offensive,indirect,sadness_disgust,sexual_orientation,gay,sexual_orientation_gay,mean call aly faggot,22,10
4060,4060,4191,4192,mean call faggot long continues give school money.. love,offensive,indirect,confusion_fear_shock_indifference_disgust,sexual_orientation,special_needs,sexual_orientation_special_needs,mean call faggot long continues give school money love,19,10
4061,4061,5566,5567,mean tell called cracker carries weight called nigger spick wetback chi @url,offensive_hateful,indirect,sadness_disgust,origin,hispanics,origin_hispanics,mean tell called cracker carries weight called nigger spick wetback chi,23,15
4062,4062,2762,2763,mean.... shithole country? @url,offensive,indirect,anger_confusion_shock_indifference_disgust,origin,other,origin_other,mean shithole country ,7,12
4063,4063,150,151,meanies call mongol sayni child genghis khan child orangutan,abusive_offensive,indirect,confusion_indifference,origin,other,origin_other,meanies call mongol sayni child genghis khan child orangutan,24,17
4064,4064,773,774,means el salvador can't create well-run society. course people want leave shithole countrie @url,offensive,indirect,indifference_disgust,origin,other,origin_other,means salvador create well run society course people want leave shithole countrie,2,2
4065,4065,423,424,meant funny...fuckin cunt @url,offensive_normal,indirect,sadness_shock,other,other,other_other,meant funny fuckin cunt,18,3
4066,4066,1436,1437,meanwhile leftist globalist monsters trying blame hate crime trump too. know everyth @url,normal,indirect,anger_shock,other,special_needs,other_special_needs,meanwhile leftist globalist monsters trying blame hate crime trump know everyth,14,18
4067,4067,3511,3512,measures opt keep premises  office kitchen break/lunch rooms uddf9 spic &amp; span @url,offensive,indirect,confusion_indifference,other,special_needs,other_special_needs,measures opt keep premises office kitchen break lunch rooms uddf9 spic span,13,16
4068,4068,4035,4036,megyn _who cares lew says_ain't even real raghead but_ @url,normal,indirect,anger_indifference,other,other,other_other,megyn cares lew says even real raghead ,18,22
4069,4069,1854,1855,memes team 10 conspiracy galactic faggot,offensive,indirect,anger_confusion,other,individual,other_individual,memes team ten conspiracy galactic faggot,22,10
4070,4070,4928,4929,men becoming nurses? @url @user @user @user @user @user,offensive,indirect,anger_indifference,other,other,other_other,men becoming nurses ,5,14
4071,4071,519,520,men democrats see rights illegal aliens ms-13 terrorists etc.,abusive_hateful,indirect,shock_disgust,origin,left_wing_people,origin_left_wing_people,men democrats see rights illegal aliens number terrorists etc ,8,18
4072,4072,406,407,men fucking retarded,offensive,indirect,anger_indifference,gender,other,gender_other,men fucking retarded,11,11
4073,4073,3462,3463,mercpine9 retard! xd #squiggybot,normal,indirect,anger_disgust,other,other,other_other,mercpine9 retard squiggy bot,11,6
4074,4074,4460,4461,met cutest dyke towson can't remember gave number,offensive_normal,indirect,confusion_indifference,sexual_orientation,other,sexual_orientation_other,met cutest dyke towson remember gave number,18,25
